brand_id,brand_name,brand_website,brand_description,brand_recipes_url,brand_instagram_link
0f733223-a78d-420e-9a04-9d65ea215963,Knouse Foods,www.knouse.com,"Operator of a grower-owned cooperative intended to provide quality fruit products. The company offers a range of products including apple sauce, apple butter, apple juice and cider, fruit fillings, fruit pizza toppings, and fruit desserts, enabling customers to get sustainable and healthy fruit products.",https://www.knousefoodservice.com/recipes/,
84261125-6ff8-4f27-9a7d-924864d292c7,Montville Pizzeria & Restaurant,montvillepizzeria.com,"Local restaurant in Pine Brook, New Jersey serving a variety of menu items including pizza, sandwiches, and seafood specialties. The restaurant offers custom orders and online ordering, and is open seven days a week with varying hours.",,
24542076-8529-4eed-a204-6c18baaa81b4,Au Fudge,aufudge.com,"The company primarily operates in the Food Products industry. Au Fudge is headquartered in West Hollywood, CA.",,
a0a1a2b3-e1d2-43c2-9935-57172cb23bef,Musco Family Olive,www.olives.com,"Producer and supplier of packaged table olive intended to make delicious early California and pearls brand olives. The company is the leading supplier of olives in America, rooted in expertise from the olive groves of Italy and built over many generations of active family involvement, the company has become the leading supplier of table olives in America.",https://www.olives.com/recipes/bacon-wrapped-pearls-blue-cheese-stuffed-olives/,https://instagram.com/pearls_olives
55cbe989-83ae-454b-a983-92639d71fc5e,Eggland's Best,www.egglandsbest.com,"Producer of egg products based in Malvern, Pennsylvania. The company's products include such as classic eggs, cage-free eggs, organic eggs, peeled eggs, egg whites, cheese-frozen omelets, and more.",https://www.egglandsbest.com/recipes,https://instagram.com/egglandsbest
6c25c408-49c5-4d16-b453-175d167c42a4,Duck Phat Foods,duckphat.com,"The company primarily operates in the Food Products industry. Duck Phat Foods was founded in 2021 and is headquartered in Northvale, NJ.",https://duckphat.com/en-ca/blogs/recipes/tagged/recipes,https://instagram.com/duckphatfoods
eef53cf2-af7a-4fa4-a699-52b95fb40e49,Chef Du Jour And Catrg By Larry,cateringbylarry.com,"Provider of catering services for social and corporate events. Catering by Larry offers fresh and contemporary cuisine for weddings, rehearsal dinners, birthday parties, and holiday gatherings. The company is located in Plano, Texas and serves the Dallas Fort Worth Metroplex.",,
99d1d051-5a80-42f4-8302-5e5741ddbe5a,Pidy,www.pidy.com,"Owner and operator of a commercial bakery based in Ypres, Belgium. The company specializes in the manufacturing of biscuits, puff pastries, cakes and other bakery items and also produces products in many shapes and sizes, using many different types of sweet and neutral dough including choux, short crust, croustade, sponge cakes, cones and génoise.",https://www.pidy.com/recipes/,https://instagram.com/gourmetpidy
4c3edbd2-8e86-42a6-bee9-dd45660372a0,Sucre,www.shopsucre.com,"Producer of confections and desserts headquartered in New Orleans, Louisiana. The company offers a range of products including macarons, entremets, cupcakes, chocolate, gelato, and more.",,
d7f54667-3fa3-4c76-b617-60df41eefec0,Antoniouspizza,antoniouspizza.us,"Operator of a pizza restaurant in Redlands, California, offering handmade pizzas with fresh ingredients, homemade sauce, and fresh daily cut cheese. The restaurant has been in business since 1997 and provides catering for special events, as well as daily lunch specials. The entity has indoor seating with plasma TVs and serves beer and wine.",,
2ab37c7c-c5c7-49f1-a51e-ca06e18dd81a,Alaskan Salmon Company,www.aksalmonco.com,"Operator of a fishing company intended to provide sushi-grade Alaskan seafood. The company aims to reinvent the way seafood is served through its special monthly subscription process that provides restaurant-quality seafood delivered from the docks in a customized box, enabling customers and chefs to avail seafood that is carefully hand-prepped, vacuum sealed, flash frozen, and shipped directly to their door.",https://aksalmonco.com/blogs/recipes,https://instagram.com/alaskansalmoncompany
59132f2d-24a9-4568-8fea-469db7dea50b,Michel & Augustin,www.micheletaugustin.com,"Producer and distributor of specialized food intended to serve the gourmet food sectors. The company offers a premium range of biscuits, dairy products, fresh desserts and beverages that are made with healthy ingredients, enabling customers to consume authentic French desserts sitting in their homes.",https://www.micheletaugustin.com/nos-chouettes-recettes.html,https://instagram.com/micheletaugustin_us
f2551f4c-2fe4-4f3c-927d-040a77946788,Mayuscakes,mayuscakes.com,"The company primarily operates in the Food Products industry. Mayuscakes was founded in 2020 and is headquartered in Pembroke Pines, FL.",,
d2d70366-f40d-4880-b599-838085324245,La Terra Fina,www.laterrafina.com,"Producer of dips and quiche products intended for retail sales throughout the United States, Canada and Mexico. The company offers dips in flavors of spinach, parmesan, jalapeno, pepper jelly, roasted garlic, feta dip, greek yogurt, cheery and chocolate.",https://laterrafina.com/recipes/,https://instagram.com/laterrafina
890bafd7-a93f-4662-a0a7-1ec542bca04e,Lee Lee's Baked Goods,leeleesrugelach.com,"Producer of rugelach and traditional pastries designed to deliver authentic flavors. The business offers handcrafted rugelach, serving both local customers and nationwide markets. Their focus on all-natural ingredients ensures a quality product that appeals to pastry lovers looking for traditional treats.",,
40d555a9-4810-4ce6-90df-8d03df79b9f5,Montchevre,www.montchevre.com,"Producer of dairy products intended for nutritional purposes. The company offers a wide range of products including fresh goat cheese, soft-ripened, aged chevre, feta, chevre in blue, food service and organic chevre products as well as goat milk yogurt.",https://www.montchevre.com/en/recipes,https://instagram.com/montchevre
9ea068f4-9f97-4ac3-9657-b605f32f7096,4 Every Occasion Cakes & Cupcakes,4everyoccasioncakes.com,"Specialty cake and cupcake boutique located in Philadelphia. The entity offers a variety of baked goods, including cakes, cupcakes, and sweet potato cupcakes. Custom orders for special occasions are also available.",,
28848b8b-49a8-45bb-95a5-084d32fbd57a,Caravan Trading,www.caravantrd.com,"Producer of baked goods for wholesale, food service and retail trades. The company provides bagels, frozen danish, croissant, puff dough, sweet goods, pound/coffee cakes, muffins, cinnamon rolls, scones, pita bread, specialty breads, hispanic pastries/pan dulce, mexican breads, and bagel sandwiches. It provides its products under the brand name of Pangea World Bakers and Panaderia Mi Colonia.",https://www.caravantrd.com/recipes,
6384ea79-567e-4591-a97f-40b36ed9b105,18 Rabbits Organics,www.18rabbits.com,"Producer of organic food products intended to offer healthy and sulfur dioxide-free foods. The company specializes in making without nut ingredients, non-genetically modified organisms, and gluten-free products, enabling consumers to have sustenance and wholesome energy with fiber, protein, and healthy fat.",,
9f2f6155-0ea4-44ed-85ac-eab90a85503b,Dawson Safe & Lock Services,dawsonsafeandlock.com,"Provider of locksmith and security services for residential and commercial clients. Dawson Security Group offers electronic keying and monitoring systems, high security deadbolts, digital video and surveillance solutions, and safe consulting and high-end valuables protection hardware. Their team of trained and licensed locksmiths and security technicians provide security solutions for asset management and control. They also carry well-known brands in safety and security such as Medeco Security Products.",,
49d0fc53-9ba5-4730-994a-1a4023495002,Srodek's Campau Quality Sausage,srodek.com,"Operator of family-owned delicatessens specializing in Polish and European food traditions. Srodek's Campau Quality Sausage has two locations in Michigan, offering a variety of meat, fish, sausage, pierogi, condiments, and more. They also have a new location with a restaurant, microbrewery, production facility, and bakery. Srodek's products are available at various locations throughout Michigan, with kielbasa and meat products exclusive to their Hamtramck and Sterling Heights locations.",https://www.srodek.com/cooking-sausage/,
32be85f8-6326-44d6-a15c-09a4911a39d8,Sohnrey Family Foods,sohnreyfamilyfoods.com,"Provider of natural food products for health-conscious consumers. The company specializes in almonds, walnuts, and rice, offering gourmet gift baskets, nut butters, and snacks. Their product range caters to individuals seeking nutritious and delicious food options.",https://www.sohnreyfamilyfoods.com/blogs/recipes,https://instagram.com/sohnreyfamilyfoods
b5cd56ac-6502-466d-9e58-964f4414be8c,Drum Rock Products,drumrockproducts.com,"Manufacturer and distributor of batters and breadings designed for fried food applications. The company produces food products including various mixes such as batter, fritter, clam cake mix, and multigrain buttermilk pancake and waffle mix, serving the food service industry. Established in 1950, the entity holds food safety certifications to ensure quality and compliance in their offerings.",https://www.drumrockproducts.com/recipes,https://instagram.com/drumrockproducts
dc9ed3f7-56f0-49a8-b7ed-c433e1fd8ead,Grenera,moringa.com,"Manufacturer and exporter of organic moringa powder and products. Grenera Nutrients Private Limited is an integrated Moringa Company that handles everything from planting the Moringa trees to producing value-added Moringa products and supplying them directly to customers. The company offers a range of products, including bio moringa leaf powder, tea, seeds, seed oil, and pellets. They also provide private label options and have various certifications, including GMP, India Organic, Kosher, Halal, USDA Organic, and Vegan.",,
f9e37001-ccfe-40cb-bf75-b038c880b8fc,Brothers-All-Natural,brothersallnatural.com,"Provider of freeze-dried fruit snacks designed to retain natural flavors and nutrients. The company manufactures and distributes a variety of freeze-dried fruit crisps, serving health-conscious consumers seeking convenient snack options. Their product offerings include flavors such as apple cinnamon, banana, and strawberry, available in both regular and themed packaging.",https://brothersallnatural.com/recipe/,https://instagram.com/brothersallnatural
22bf59ee-91dd-4eb6-826b-9a82a2b22481,Halo Top,www.halotop.com,"Producer of ice cream intended for calorie-conscious consumers. The company's low-fat and non-fat varieties of ice cream appeal to health and calorie-conscious consumers and are made using organic and natural ingredients, enabling users to experience healthy variants of ice cream.",https://halotop.uk/recipes/,https://instagram.com/halotopcreamery
dafc9fa8-a9be-4a8a-b8c9-6a718f2a50d4,Villagecateringcompany,villagecateringcompany.com,"Provider of offsite catering services for weddings, corporate events, and social events. The company offers a diverse menu of buffet, family style, and plated meals, as well as event planning services and rental of tables, chairs, and place settings. Based in Smithville, Ohio, the company has over 36 years of experience.",,
5777de96-a7a8-4464-bcbb-67b5581f2461,Playersinn,playersinn.com,"Operator of a local bar in Bellevue, Tennessee, offering drink specials, games like Beer Pong and Golden Tee Golf, and food such as pizza, sandwiches, wings, and appetizers. The bar hosts weekly events like pool tournaments, trivia, karaoke, and poker tournaments, and sells merchandise like visors, koozies, and t-shirts.",,
b673c8f3-bd16-4e5b-a881-cd6f02da8681,Farmer Direct Foods,www.farmerdirectfoods.com,"Producer of whole-wheat flour intended to connect customers directly with farmers. The company utilizes dry farming methods for wheat production and farmers rotate their crops with little or no tilling, keeping the soil intact from erosion and organic as well as providing a food source for bees and butterflies, enabling consumers to get preserved natural vitamins and minerals that the whole grain provides.",https://www.farmerdirectfoods.com/recipes/whole-wheat-blueberry-banana-bread/,https://instagram.com/farmerdirectfoods
8622b7f3-7cbb-4e0b-9a3e-456f3e8ba2fd,Sugarpova,www.sugarpova.com,"Producer of candies intended to offer an accessible bit of luxury by interpreting classic candies. The company's candy line features a variety of unique and flavorful candies, such as gummy bears with a liquid center, chocolate truffles with a variety of fillings, and lollipops in fun shapes and colors, enabling consumers a luxurious and unique candy experience.",,
1f01aa15-fc2e-4782-be1b-ee82139d1ae7,Silver State Baking Company,silverstatebakingco.com,"Manufacturer of bakery food products serving its clients in Las Vegas. The company serves products like Cookies, Bite Size Cookies, Nutrition Bars, Protein Bites, and Cheesy Protein Puffs.",,
5e652553-fc8c-4494-b8b6-2c7d537cef03,Johnny's Fine Foods,www.johnnysfinefoods.com,"Producer of dry seasonings, cooking sauces, and dressings intended to serve restaurants and residential customers. The company offers a range of products including seasoned salt and pepper, marinades and dressings, garlic spread, au jus, and concentrates as well as chili and soup, thereby enabling clients with a wide range of seasonings as per their food recipes.",https://johnnysfinefoods.com/blogs/recipes/loaded-potato-skins,https://instagram.com/johnnysfinefoods
f08b4202-1a39-43e3-bdc6-0cf34a69898f,The Chia Company,www.thechiaco.com,"Producer of chia seeds intended to promote everyday nutrition. The company's non-GMO, chia-based food and nutrition products make use of chia grown suatainably and in apt condition, enabling customers to benefit from quality nutrition products.",https://thechiaco.com/us/recipes/,https://instagram.com/thechiaco
864c5b24-f46a-47cd-b2a3-1e8b1a14c03f,Happy Valley Meat Company,www.happyvalleymeat.com,"Provider of meat-related services intended to help forge a direct connection between chefs and the farmers who raise and provide their meat. The company buys pasture-raised whole animals and works with independently owned butchers to produce high-quality cuts of meat. this practice helps them to provide its customers with responsibly sourced products, they offer an extensive catalog featuring beef, lamb, chickens, goats and pork.",https://shop.happyvalleymeat.com/blogs/recipes,https://instagram.com/happyvalleymeat
ddffed1c-d2a7-4818-9b89-79c1b2c0e1f7,RawSpiceBar,www.rawspicebar.com,"Provider of a subscription based spice delivery service intended to encourage home cooks to cook fresh, authentic and new meals. The company delivers fresh, recipe-ready flavor kits consisting of custom recipes and spices monthly on subscription basis, enabling consumers and home cooks to cook global dishes, without the salt and sugar.",https://rawspicebar.com/blogs/recipes,https://instagram.com/rawspicebar
0b241615-6071-41ab-9511-ed95051611d0,Pleasanton Brick Oven Bakery,pleasantonbakery.com,"Operator of a brick oven bakery in Traverse City, Michigan, offering wood-fired bread and pizza, as well as artisan pastries. The bakery provides daily deliveries and sells their cookies and Bread of the Month at two Oryana locations.",,
9209b445-abe9-4ec6-8c76-f5786d8d47c4,Progressive Gourmet,www.progressivegourmet.com,"Manufacturer and distributor of products for the foodservice industry. The company is a manufacturer of specialty small bites, baked goods, appetizers and entrees.",,
9f295122-a34f-40ee-9c19-448f35a17c38,Cottonwood Inn Bed & Breakfast,mycottonwoodinn.com,"The company primarily operates in the Food Products industry. Cottonwood Inn Bed & Breakfast is headquartered in Stillwater, OK.",,
471dfddf-0b9c-4d7c-9f9a-72525df7b20f,Morton & Bassett Spices,mortonbassett.com,"Producer of spices headquartered in Rohnert Park, California. The company provides spices which are organic products packed in bottles of different sizes.",https://mortonbassett.com/blogs/recipes,https://instagram.com/mortonbassettspices
38cd0e6b-dcad-4605-b71a-be4e19a9fa72,Fat Cat Gourmet Foods,www.fatcatfoods.com,"Producer of boutique condiments intended for making gourmet hot sauces. The company provides natural and preservative-free variety of flavor-forward hot sauces, srirachas and specialty condiments that provide exotic twists to food instead of just over-whelming flavors with nothing but heat.",https://fatcatfoods.com/blogs/recipes/grilled-vegetables-with-papaya-pequin-passion-glaze,
11f51158-e623-4e96-b849-c7b61eb90a51,Nutramaize,www.nutramaize.com,"Producer of corn intended to offer nutritious and better-tasting food. The company's corn is non-genetically modified organism (GMO) based and the corn variety possesses a deep orange color which is produced by its high carotenoid content, enabling consumers to support eye health, boost the immune system, and reduce the risk of certain chronic diseases.",https://professortorberts.com/,https://instagram.com/professor_torberts
c0e1c8e0-9130-4071-a4bf-9ca653d17896,twin peaks bible camp,twinpeaksbiblecamp.org,"Provider of summer camps, retreats, and volunteer opportunities on Grand Mesa in Colorado. The non-profit organization is licensed by the state and relies on donations from individuals and churches. It upholds Christian beliefs and recognizes the Lord's Supper and water baptism as steps of Christian obedience. Founded in 1950, the camp operates year-round.",,
7af9bbbb-cbf6-4461-9cd7-e14fefdcc7d1,Mc Elroy Pharmacy,mcelroypharmacy.com,"The company primarily operates in the Food Products industry. Mc Elroy Pharmacy was founded in 1935 and is headquartered in Lititz, PA.",,
0afcb7f3-f0a7-4a29-987e-240ec17949e6,CHESAPEAKE GOURMET FOODS,chesapeakegourmetfoods.com,"The company primarily operates in the Food Products industry. CHESAPEAKE GOURMET FOODS is headquartered in Chesapeake Beach, MD.",,
d1f4147e-93ec-4106-9a6b-b2ba820a6e19,Wholesome Sweeteners,www.wholesomesweet.com,"Producer of organic, non-GMO sugars and sweeteners intended to create gluten-free, allergy-friendly and better options that don't sacrifice taste. The company offers granulated sugar, honey, candy, pancake syrups & molasses.",http://wholesomesweet.com/recipes/,https://instagram.com/wholesomesweet
e52f3af4-f022-4a1b-8df0-ffe97c05b28f,Meli Honey And Honey Products,meli.be,Meli is a honey and honey-based product manufacturer and distributor. The entity offers a wide range of honey types and specialty products.,https://meli.be/en/recipes/grilled-camembert-with-figs-and-meli-honey/,https://instagram.com/melihoney1
8c5e17ec-5b61-40ed-9cfd-d36ba92cdcc1,Con Quesos,conquesos.com,"Operator of a restaurant chain serving fusion tacos and cheese dips. The menu features global flavors such as Jamaican, Indian, and Mediterranean, with options for gluten-free and vegetarian diets. Con Quesos has two Arkansas locations in South Fayetteville and Downtown Springdale.",,
bf455767-770d-48c2-a2a6-4206dbe8355f,Primal Kitchen,www.primalkitchen.com,"Producer of kitchen condiments intended to keep people healthy. The company offers dressing, marinade, oils, vinegar, sauces, ketchup, mustard, gravy, collagen peptides, supplements, whey protein, keto and vegan products via franchising and online websites, thereby enabling people with nutrient-dense food to stay fit.",https://www.primalkitchen.com/blogs/recipes,https://instagram.com/primalkitchenfoods
aae6deed-67e3-4511-a293-eaf797655787,"atelier gourmet, inc.",lateliergourmet.com,"Operator of a French bakery in Miami, Florida, offering a wide range of gourmet treats such as viennoiserie, pastries, tarts, cakes, and ice cream. The bakery serves hotels, restaurants, catering companies, gourmet markets, bakeries, and food enthusiasts.",,
9ac47a49-8852-4925-8d02-e101e32264e1,Memory Lane Catering & Cakes,memorylanecateringandcakes.com,"Provider of catering services for special events and family meals. Memory Lane Catering & Cakes offers fresh ingredients and recipes for dishes, cakes, casseroles, and buffet offerings. The company serves the Southeast Georgia and Lyons area.",,
2ddf677d-a8a8-49c1-b05a-e7882a526a69,Corabella Pasta,corabellapastaco.com,"Producer and distributor of premium organic pasta and filled pastas. Corabella offers a diverse selection of pasta shapes, including gluten-free and authentic Italian imported options, made with high-quality ingredients. The entity serves commercial, retail, online, food service, and community fundraising markets. The company prioritizes using the best raw materials from selected mills and maintaining genuine Italian tradition.",http://corabellapastaco.com/recipes.html,https://instagram.com/corabellaorganic
5c5a8214-8c04-4ecf-9dee-6c6a9a34f7c5,Texas Southern Gospel School of Music,tsgsm.com,"Non-profit organization offering gospel music instruction and scholarships. The Texas Southern Gospel School of Music promotes, preserves, and nurtures gospel music for all ages in churches, choirs, and schools. The Board of Directors includes several members, and the President schedules the annual meeting. The faculty has received endorsements from Duane Allen of the Oak Ridge Boys. The organization is hosting an event with a location to be determined by September 30th.",,
653d46b3-7b65-43b3-a113-17cfc33b0655,Like Air,www.likeair.com,"Producer of baked food items intended to offer a salty snack. The company provides baked puffcorn and traditional popcorn that is nut-free and free from major allergens, including wheat, soy, peanuts, tree nuts, eggs, fish, and shellfish, providing customers with flavored and gluten-free food items.",https://likeair.com/blogs/recipes,https://instagram.com/likeairsnacks
7ea0f864-31ae-465b-88ce-29e4bded5a9b,Sugarmill Desserts,sugarmilldesserts.com,"Provider of health and wellness content for individuals seeking advice on healthy eating and lifestyle choices. The media outlet offers tips and information on new methods and tools for making healthy meal choices, as well as emphasizing the importance of a balanced diet and regular exercise.",,
0384bdea-8cba-4ed0-9862-688f7fbe7574,Meadow Gold Dairies,www.lanimoo.com,"Producer of dairy products based in Waipahu, Hawaii. The company offers milk, yogurt, cottage cheese, sour cream, juices and ice cream.",http://www.lanimoo.com/lifestyles/recipes-detail.asp?recipe_id=10,https://instagram.com/meadowgoldhawaii
baf149c3-05aa-4efd-9773-0032eb5a6f42,Suzybeez Cakez N Sweetz,suzybeez.com,"Family-owned and operated bakery in Cypress, Texas offering custom cakes, sugar cookies, and baked goods. Suzybeez Bakery provides cake tastings and consultations to create personalized cakes for events, as well as daily baked goods for pick-up.",,
5cd30bd9-4d80-4b9f-96d0-344661b3803d,OLLI Salumeria,www.olli.com,Producer of salami and salami snacks while using traditional methods combined with the most advanced European technologies. The company offers authentic fourth-generation italian recipes crafted from the purest ingredients with no antibiotics and no added preservatives and a slow-cured process that results in mouth-watering meats to appreciate and savor.,https://www.olli.com/recipes,https://instagram.com/olli_salumeria
2fded0ac-d3db-4ae2-bce3-e08be811e1e3,Lantana ( Food Products),lantanaproducts.com,"Producer of bean based hummus created to provide premium products that celebrate the idea that good taste and eating well go hand in hand. The company's hummus uses different beans such as black bean, red lentil and edamame, and vegetables like carrot and beet, enabling consumers to experience a light, creamy hummus that's nutrient-rich, gluten-free and lower in calorie, fat and sodium.",https://lantanaproducts.com/recipes,https://instagram.com/lantanafoods
8724df8a-f9c7-4308-948f-b5682d7d467a,Hilliards,www.hilliardscandy.com,"Manufacturer of handmade chocolates and candies, with a focus on customized favors and gifts. The company offers a variety of treats, including ice cream, chocolate assortments, toffee crunch, brittles, bark, and turtles and also provide fundraising and business gift options.",,
14d43592-2042-4754-94be-9542cba838f5,Red Sun Farms,www.jemdfarms.com,"Producer and distributor of non-GMO, greenhouse-grown vegetables intended to control the entire greenhouse growing process from seed selection, to propagation, harvest, transportation and delivery to stores in Mexico, Canada and the US. The company produces non-GMO vegetables such as artisan series, organic series, tomatoes, seedless cucumbers, sweet bell peppers and mini eggplants.",https://www.redsunfarms.com/recipes/HeartyTomatoSoup?fbclid=IwAR06F38eqFaVqXDg6rDNuKbZX-i40EKYfUrU4JSR9xTRI4vP5h602DNh0-g,https://instagram.com/shopredsun
9d1b8f91-9d17-442c-b28a-74ac05ff6a07,E Sense,e-sense.com,"Provider of flavor solutions for the food and beverage industry. The company offers a wide range of flavors and formulations, and works closely with customers to create customized products. They prioritize quality, personal service, and regulatory compliance, and use advanced software to ensure accuracy and traceability. The company holds certifications for food safety, kosher, and organic, and is a member of various industry organizations.",,
286693af-1914-4a4a-a46c-836c9e86c858,Charles Boggini Company,bogginicola.com,"Manufacturer and distributor of beverage flavors and concentrates, designed to enhance the taste of soft drinks and health-conscious beverages. The company produces a variety of flavors, including cola concentrate and water-soluble CBD nanoemulsions, serving independent bottlers and contract packers across North America, South America, Asia, and the Middle East. Established in 1936, the company has a long-standing presence in the beverage industry.",,
1529bd0d-66d5-4af6-b84d-c66f69387231,Woodlands Market,woodlandsmarket.com,"Operator of family-owned grocery stores and catering services in Marin County, California. Woodlands Market offers locally made products and operates multiple locations in Kentfield, Tiburon, and San Francisco. They also provide catering services.",,
f002ca6c-8979-45aa-9560-895dba5f16eb,El Cid Restaurants,elcidmexicancuisine.com,"The company primarily operates in the Food Products industry. El Cid Restaurants is headquartered in Oakhurst, CA.",,
1c0b73fb-2784-416a-901b-d1ebde96071e,Omsom,www.omsom.com,"Operator of a ready-to-use Asian flavors retail platform intended to make cooking Asian dishes possible in any home kitchen. The company's flavor kits include ingredients, specialty sauces, aromatics, and seasoning at the foundation of a variety of Asian dishes, enabling customers to purchase these flavors online and cook traditional Asian dishes.",https://omsom.com/blogs/second-menu/vietnamese-lemongrass-bbq-chicken-recipe,https://instagram.com/omsom
c91ff219-db9b-4663-89f8-eea2e28ba282,Meat N' Bone,www.meatnbone.com,"Operator of a quality meat shop intended to cater to discerning home cooks and chefs. The company offers a variety of beef, poultry, pork, and seafood options, including dry-aged cuts, wagyu selections, and international options, enabling customers to experiment with different flavors and find high-quality ingredients for their culinary creations.",https://meatnbone.com/blogs/the-clever-cleaver/grillmasterseries-how-to-cook-wild-african-tiger-black-prawns-in-the-oven,https://instagram.com/meatnbone
79092e99-8f0c-42aa-b7a1-c5a72eb24ed6,TRINICAKES CUPCAKERY,trinicakes.com,"The company primarily operates in the Food Products industry. TRINICAKES CUPCAKERY is headquartered in San Antonio, TX.",,
ad75e19f-2fa6-4186-9f09-5711cbfb8766,Seal the Seasons,www.sealtheseasons.com,"Operator of a local frozen produce processing and distribution company intended to offer farm products throughout the year. The company partners with local farmers to sell locally-grown fruits in nearby grocery stores by storing fruits and vegetables at peak harvest at its processing and distribution facility, enabling consumers to have access to natural fruits and vegetables even in off-season periods and allowing small farmers to increase seasonal planting.",https://sealtheseasons.com/blogs/recipes,https://instagram.com/sealtheseasons
74194fe5-d954-44cf-b1b6-2ddebb377356,Crafty Counter,www.craftycounter.com,"Producer of plant-based frozen eggs intended to serve as a nutritious alternative to its traditional non-vegetarian counterparts. The company's offerings include healthy gluten-free plant-based eggs that are made using wholesome ingredients like almonds, cashews, coconuts and natural seasonings, enabling customers to select from and purchase a wide range of vegan egg products at an affordable cost.",https://www.craftycounter.com/blogs/crafty-recipes,https://instagram.com/mycraftycounter
beb09f44-714b-4d3a-a128-b72065f1fa8a,Zen of Slow Cooking,www.thezenofslowcooking.com,"Producer of spice blends intended for the preparation of slow cooker meals. The company's blends are made of organic, non-irradiated and non-GMO spices with each package containing a recipe and shopping list, enabling customers to make fresh, creative and convenient home-cooked meals.",https://blog.thezenofslowcooking.com/recipes/,
1e5325d4-1431-4407-b254-a226406024ce,Red Hare Brewing & Distilling,redharebrewing.com,"Producer of craft beers and spirits designed to enhance social experiences. The company brews a variety of beers, spirits, and sodas, serving local communities and event planners. They also provide private event services and maintain an event calendar to engage with the community.",,
08af0516-875e-4cd4-bb90-6fb2b3a91dfa,Peanut Butter & Co.,www.ilovepeanutbutter.com,"Producer of peanut butter catering to New York. The company specializes in peanut powder and chocolatey hazelnut spreads sold to customers through supermarkets, natural groceries, spreads, cookies, almond butter, and specialty food stores through which they serve their clients.",https://ilovepeanutbutter.com/blogs/recipes,https://instagram.com/peanutbutterco
03c23d86-90e8-4c29-91a2-993f6bf1c1b3,Skyebird Juice Bar & Experimental Kitchen,skyebird.com,"The company primarily operates in the Food Products industry. Skyebird Juice Bar & Experimental Kitchen was founded in 2013 and is headquartered in Orlando, FL.",,
7e5e873e-ec91-41bc-a226-df2156bc46ce,Tomorrow Farms,tryboredcow.com,"Operator of food and beverage brands intended to solve food system problems. The company offers animal-free dairy chocolate, vanilla, and strawberry milk without artificial ingredients, enabling customers with animal-free, lactose-free, cholesterol-free, antibiotic-free, and hormone-free milk alternatives.",https://tryboredcow.com/blogs/recipes,https://instagram.com/tomorrowfarms
1e4062e5-be92-4f67-919d-3fe692a9c877,Lil Mixins,www.lilmixins.com,"Producer of baby food products intended to help prevent food allergies. The company provides organic, and powder-based among others, enabling parents to introduce peanuts, tree nuts, and eggs into their baby's diet and reduce the risk of developing food allergies.",https://www.lilmixins.com/blogs/recipes,https://instagram.com/lilmixins
308302a6-b4ce-43b6-9db6-93d21889162a,Barbici,mybarbici.com,"The company primarily operates in the Food Products industry. Barbici is headquartered in South Bend, IN.",,
a6daa497-8359-4e8a-be51-b6f182b5ea7f,Indústria De Produtos Alimentícios Mavalério,www.mavalerio.com.br,"Producer of confectionery products based in São Paulo, Brazil. The company offers products such as compounds, fillings, chocolates, sprinkles, flakes, nonpareils, dragées, powder mixes, bases, colored sugars, flavors and delis, thereby enabling its customers to be provided with diverse products at an economical price.",https://www.mavalerio.com.br/receitas-mavalerio/,https://instagram.com/_mavalerio
d24f4a58-401b-46cd-af32-f448b8f26e4e,Wawona Frozen Foods,www.wawona.com,"Operator of a frozen foods company intended to offer growing and freezing fresh fruits. The company offers fresh frozen fruit products to the marketplace packed with proper standards with a refreshing taste, texture and natural sweetness, enabling users to get fruits with delicious flavor, texture and proper color.",https://wawona.com/recipes/,https://instagram.com/wawonafrozenfoods
29f42197-ae8d-47e5-a3e1-4069f41fc46c,Culinary Systems,culinarysystems.com,"The company primarily operates in the Food Products industry. Culinary Systems is headquartered in Windermere, FL.",https://culinarysystems.com/recipe-and-concept-development/,https://instagram.com/realrootsfoodsystems
07564a5f-508d-45c3-a679-1b2fa7a69ef0,Cape Cod Provisions,capecodprovisions.com,"Producer and supplier of specialty chocolate and fruit confections, offering a variety of products such as chocolate covered fruit, truffles, fudge, and candy. The entity provides four unique brand families of confections, available in both packaged and bulk options. Additionally, they offer corporate and wedding gift boxes, as well as co-pack and private label services. The entity sources ingredients locally.",,
b7192f42-b2ab-456f-9442-0f1560c15a9b,Brady Enterprises,www.bradyenterprises.com,"Producer of dry mix and powdered food products intended for companies and small specialized brands. The company offers co-manufacturing of dry food products such as powdered nutritional supplements, soft drinks and pre-mixed baking mixes, as well as spray drying of complex ingredients such as sucralose, stevia and juice concentrate, enabling customers to get access to precise nutritional formulations manufactured under environmentally-controlled conditions.",,
153fcde4-ca12-486c-895f-882c1a79573d,All For Your Cakes,all-for-your-cakes.com,"Retail and wholesale provider of decorative supplies for cakes, cookies, and candy. All For Your Cakes offers a variety of products, classes, and custom orders, including Saracino modeling paste. This small family business is located in Lewisville, TX.",,
d428335c-e35d-4232-b259-2925eb6c28f7,United Foodservice Sales,www.unitedfoodservice.com,"Operator of a food service agency. The company is a local sales representative servicing food manufacturers, distributors and operators in the area of Birmingham, Montgomery and Pensacola.",,
